Batch 2060/2797, Loss: 0.2235, Train Acc: 91.79%
Batch 1750/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1755/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1760/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1765/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 1770/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1775/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1780/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 1785/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1790/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 1795/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 1800/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 1805/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 1810/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1815/2797, Loss: 0.1500, Train Acc: 94.46%
Batch 1820/2797, Loss: 0.1500, Train Acc: 94.46%
Batch 1825/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1830/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1835/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1840/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 1845/2797, Loss: 0.1499, Train Acc: 94.47%
Batch 1850/2797, Loss: 0.1499, Train Acc: 94.47%
Batch 1855/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1860/2797, Loss: 0.1500, Train Acc: 94.46%
Batch 1865/2797, Loss: 0.1500, Train Acc: 94.46%
Batch 1870/2797, Loss: 0.1500, Train Acc: 94.46%
Batch 1875/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 1880/2797, Loss: 0.1500, Train Acc: 94.46%
Batch 1885/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1890/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 1895/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 1900/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 1905/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 1910/2797, Loss: 0.1501, Train Acc: 94.45%
Batch 1915/2797, Loss: 0.1501, Train Acc: 94.45%
Batch 1920/2797, Loss: 0.1501, Train Acc: 94.45%
Batch 1925/2797, Loss: 0.1502, Train Acc: 94.44%
Batch 1930/2797, Loss: 0.1502, Train Acc: 94.44%
Batch 1935/2797, Loss: 0.1501, Train Acc: 94.44%
Batch 1940/2797, Loss: 0.1502, Train Acc: 94.44%
Batch 1945/2797, Loss: 0.1502, Train Acc: 94.44%
Batch 1950/2797, Loss: 0.1501, Train Acc: 94.44%
Batch 1955/2797, Loss: 0.1500, Train Acc: 94.44%
Batch 1960/2797, Loss: 0.1501, Train Acc: 94.45%
Batch 1965/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 1970/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 1975/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 1980/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 1985/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 1990/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 1995/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2000/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2005/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2010/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2015/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2020/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2025/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2030/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2035/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2040/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2045/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2050/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2055/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2060/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2065/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2070/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 2075/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2080/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2085/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2090/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2095/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2100/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2105/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2110/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2115/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2120/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2125/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2130/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2135/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2140/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2145/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 2150/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2155/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2160/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2165/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2170/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2175/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2180/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2185/2797, Loss: 0.1500, Train Acc: 94.45%
Batch 2190/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 2195/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 2200/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 2205/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 2210/2797, Loss: 0.1499, Train Acc: 94.46%
Batch 2215/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2220/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2225/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2230/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2235/2797, Loss: 0.1499, Train Acc: 94.45%
Batch 2240/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2245/2797, Loss: 0.1498, Train Acc: 94.45%
Batch 2250/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 2255/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2260/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2265/2797, Loss: 0.1498, Train Acc: 94.46%
Batch 2270/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2275/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2280/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2285/2797, Loss: 0.1496, Train Acc: 94.46%
Batch 2290/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2295/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2300/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2305/2797, Loss: 0.1496, Train Acc: 94.46%
Batch 2310/2797, Loss: 0.1496, Train Acc: 94.46%
Batch 2315/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2320/2797, Loss: 0.1496, Train Acc: 94.46%
Batch 2325/2797, Loss: 0.1497, Train Acc: 94.46%
Batch 2330/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2335/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2340/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2345/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2350/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2355/2797, Loss: 0.1496, Train Acc: 94.47%
Batch 2360/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2365/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2370/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2375/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2380/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2385/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2390/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2395/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2400/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2405/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2410/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2415/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2420/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2425/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2430/2797, Loss: 0.1494, Train Acc: 94.47%
Batch 2435/2797, Loss: 0.1494, Train Acc: 94.47%
Batch 2440/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2445/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2450/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2455/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2460/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2465/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2470/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2475/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2480/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2485/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2490/2797, Loss: 0.1495, Train Acc: 94.47%
Batch 2495/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2500/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2505/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2510/2797, Loss: 0.1493, Train Acc: 94.48%
Batch 2515/2797, Loss: 0.1493, Train Acc: 94.48%
Batch 2520/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2525/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2530/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2535/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2540/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2545/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2550/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2555/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2560/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2565/2797, Loss: 0.1494, Train Acc: 94.48%
Batch 2570/2797, Loss: 0.1494, Train Acc: 94.49%
Batch 2575/2797, Loss: 0.1494, Train Acc: 94.49%
Batch 2580/2797, Loss: 0.1493, Train Acc: 94.49%
Batch 2585/2797, Loss: 0.1493, Train Acc: 94.49%
Batch 2590/2797, Loss: 0.1493, Train Acc: 94.49%
Batch 2595/2797, Loss: 0.1494, Train Acc: 94.49%
Batch 2600/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2605/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2610/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2615/2797, Loss: 0.1495, Train Acc: 94.49%
Batch 2620/2797, Loss: 0.1494, Train Acc: 94.49%
Batch 2625/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2630/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2635/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2640/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2645/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2650/2797, Loss: 0.1495, Train Acc: 94.48%
Batch 2655/2797, Loss: 0.1496, Train Acc: 94.48%
Batch 2660/2797, Loss: 0.1496, Train Acc: 94.48%
Batch 2665/2797, Loss: 0.1496, Train Acc: 94.48%
Batch 2670/2797, Loss: 0.1497, Train Acc: 94.48%
Batch 2675/2797, Loss: 0.1497, Train Acc: 94.48%
Batch 2680/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2685/2797, Loss: 0.1496, Train Acc: 94.48%
Batch 2690/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2695/2797, Loss: 0.1497, Train Acc: 94.48%
Batch 2700/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 2705/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 2710/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2715/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2720/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2725/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2730/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2735/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2740/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2745/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2750/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2755/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2760/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2765/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 2770/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 2775/2797, Loss: 0.1498, Train Acc: 94.47%
Batch 2780/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2785/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2790/2797, Loss: 0.1497, Train Acc: 94.47%
Batch 2795/2797, Loss: 0.1498, Train Acc: 94.47%
Learning Rate: 0.000000
Epoch 17/50, Average Loss: 0.1499, Train Accuracy: 94.47%
Validation Batch 5/700, Validation Accuracy: 95.31%
Validation Batch 10/700, Validation Accuracy: 94.38%
Validation Batch 15/700, Validation Accuracy: 93.65%
Validation Batch 20/700, Validation Accuracy: 93.01%
Validation Batch 25/700, Validation Accuracy: 92.59%
Validation Batch 30/700, Validation Accuracy: 92.53%
Validation Batch 35/700, Validation Accuracy: 92.48%
Validation Batch 40/700, Validation Accuracy: 92.54%
Validation Batch 45/700, Validation Accuracy: 92.50%
Validation Batch 50/700, Validation Accuracy: 92.69%
Validation Batch 55/700, Validation Accuracy: 92.64%
Validation Batch 60/700, Validation Accuracy: 92.49%
Validation Batch 65/700, Validation Accuracy: 92.49%
Validation Batch 70/700, Validation Accuracy: 92.51%
Validation Batch 75/700, Validation Accuracy: 92.45%
Validation Batch 80/700, Validation Accuracy: 92.31%
Validation Batch 85/700, Validation Accuracy: 92.24%
Validation Batch 90/700, Validation Accuracy: 92.21%
Validation Batch 95/700, Validation Accuracy: 92.15%
Validation Batch 100/700, Validation Accuracy: 92.13%
Validation Batch 105/700, Validation Accuracy: 92.15%
Validation Batch 110/700, Validation Accuracy: 92.13%
Validation Batch 115/700, Validation Accuracy: 92.11%
Validation Batch 120/700, Validation Accuracy: 92.11%
Validation Batch 125/700, Validation Accuracy: 92.11%
Validation Batch 130/700, Validation Accuracy: 92.12%
Validation Batch 135/700, Validation Accuracy: 92.07%
Validation Batch 140/700, Validation Accuracy: 92.04%
Validation Batch 145/700, Validation Accuracy: 92.06%
Validation Batch 150/700, Validation Accuracy: 92.11%
Validation Batch 155/700, Validation Accuracy: 92.11%
Validation Batch 160/700, Validation Accuracy: 92.11%
Validation Batch 165/700, Validation Accuracy: 92.14%
Validation Batch 170/700, Validation Accuracy: 92.15%
Validation Batch 175/700, Validation Accuracy: 92.18%
Validation Batch 180/700, Validation Accuracy: 92.20%
Validation Batch 185/700, Validation Accuracy: 92.21%
Validation Batch 190/700, Validation Accuracy: 92.20%
Validation Batch 195/700, Validation Accuracy: 92.19%
Validation Batch 200/700, Validation Accuracy: 92.18%
Validation Batch 205/700, Validation Accuracy: 92.18%
Validation Batch 210/700, Validation Accuracy: 92.19%
Validation Batch 215/700, Validation Accuracy: 92.21%
Validation Batch 220/700, Validation Accuracy: 92.18%
Validation Batch 225/700, Validation Accuracy: 92.22%
Validation Batch 230/700, Validation Accuracy: 92.21%
Validation Batch 235/700, Validation Accuracy: 92.19%
Validation Batch 240/700, Validation Accuracy: 92.21%
Validation Batch 245/700, Validation Accuracy: 92.25%
Validation Batch 250/700, Validation Accuracy: 92.23%
Validation Batch 255/700, Validation Accuracy: 92.27%
Validation Batch 260/700, Validation Accuracy: 92.30%
Validation Batch 265/700, Validation Accuracy: 92.26%
Validation Batch 270/700, Validation Accuracy: 92.26%
Validation Batch 275/700, Validation Accuracy: 92.24%
Validation Batch 280/700, Validation Accuracy: 92.24%
Validation Batch 285/700, Validation Accuracy: 92.24%
Validation Batch 290/700, Validation Accuracy: 92.26%
Validation Batch 295/700, Validation Accuracy: 92.28%
Validation Batch 300/700, Validation Accuracy: 92.28%
Validation Batch 305/700, Validation Accuracy: 92.29%
Validation Batch 310/700, Validation Accuracy: 92.27%
Validation Batch 315/700, Validation Accuracy: 92.27%
Validation Batch 320/700, Validation Accuracy: 92.25%
Validation Batch 325/700, Validation Accuracy: 92.24%
Validation Batch 330/700, Validation Accuracy: 92.24%
Validation Batch 335/700, Validation Accuracy: 92.24%
Validation Batch 340/700, Validation Accuracy: 92.26%
Validation Batch 345/700, Validation Accuracy: 92.25%
Validation Batch 350/700, Validation Accuracy: 92.26%
Validation Batch 355/700, Validation Accuracy: 92.23%
Validation Batch 360/700, Validation Accuracy: 92.25%
Validation Batch 365/700, Validation Accuracy: 92.23%
Validation Batch 370/700, Validation Accuracy: 92.22%
Validation Batch 375/700, Validation Accuracy: 92.22%
Validation Batch 380/700, Validation Accuracy: 92.23%
Validation Batch 385/700, Validation Accuracy: 92.22%
Validation Batch 390/700, Validation Accuracy: 92.18%
Validation Batch 395/700, Validation Accuracy: 92.17%
Validation Batch 400/700, Validation Accuracy: 92.17%
Validation Batch 405/700, Validation Accuracy: 92.14%
Validation Batch 410/700, Validation Accuracy: 92.13%
Validation Batch 415/700, Validation Accuracy: 92.14%
Validation Batch 420/700, Validation Accuracy: 92.15%
Validation Batch 425/700, Validation Accuracy: 92.15%
Validation Batch 430/700, Validation Accuracy: 92.16%
Validation Batch 435/700, Validation Accuracy: 92.17%
Validation Batch 440/700, Validation Accuracy: 92.17%
Validation Batch 445/700, Validation Accuracy: 92.17%
Validation Batch 450/700, Validation Accuracy: 92.20%
Validation Batch 455/700, Validation Accuracy: 92.20%
Validation Batch 460/700, Validation Accuracy: 92.22%
Validation Batch 465/700, Validation Accuracy: 92.22%
Validation Batch 470/700, Validation Accuracy: 92.22%
Validation Batch 475/700, Validation Accuracy: 92.20%
Validation Batch 480/700, Validation Accuracy: 92.22%
Validation Batch 485/700, Validation Accuracy: 92.22%
Validation Batch 490/700, Validation Accuracy: 92.23%
Validation Batch 495/700, Validation Accuracy: 92.23%
Validation Batch 500/700, Validation Accuracy: 92.22%
Validation Batch 505/700, Validation Accuracy: 92.24%
Validation Batch 510/700, Validation Accuracy: 92.24%
Validation Batch 515/700, Validation Accuracy: 92.25%
Validation Batch 520/700, Validation Accuracy: 92.26%
Validation Batch 525/700, Validation Accuracy: 92.24%
Validation Batch 530/700, Validation Accuracy: 92.25%
Validation Batch 535/700, Validation Accuracy: 92.23%
Validation Batch 540/700, Validation Accuracy: 92.22%
Validation Batch 545/700, Validation Accuracy: 92.21%
Validation Batch 550/700, Validation Accuracy: 92.22%
Validation Batch 555/700, Validation Accuracy: 92.19%
Validation Batch 560/700, Validation Accuracy: 92.18%
Validation Batch 565/700, Validation Accuracy: 92.18%
Validation Batch 570/700, Validation Accuracy: 92.18%
Validation Batch 575/700, Validation Accuracy: 92.18%
Validation Batch 580/700, Validation Accuracy: 92.19%
Validation Batch 585/700, Validation Accuracy: 92.20%
Validation Batch 590/700, Validation Accuracy: 92.19%
Validation Batch 595/700, Validation Accuracy: 92.19%
Validation Batch 600/700, Validation Accuracy: 92.19%
Validation Batch 605/700, Validation Accuracy: 92.19%
Validation Batch 610/700, Validation Accuracy: 92.19%
Validation Batch 615/700, Validation Accuracy: 92.18%
Validation Batch 620/700, Validation Accuracy: 92.17%
Validation Batch 625/700, Validation Accuracy: 92.17%
Validation Batch 630/700, Validation Accuracy: 92.18%
Validation Batch 635/700, Validation Accuracy: 92.16%
Validation Batch 640/700, Validation Accuracy: 92.15%
Validation Batch 645/700, Validation Accuracy: 92.16%
Validation Batch 650/700, Validation Accuracy: 92.16%
Validation Batch 655/700, Validation Accuracy: 92.17%
Validation Batch 660/700, Validation Accuracy: 92.17%
Validation Batch 665/700, Validation Accuracy: 92.17%
Validation Batch 670/700, Validation Accuracy: 92.17%
Validation Batch 675/700, Validation Accuracy: 92.18%
Validation Batch 680/700, Validation Accuracy: 92.18%
Validation Batch 685/700, Validation Accuracy: 92.18%
Validation Batch 690/700, Validation Accuracy: 92.18%
Validation Batch 695/700, Validation Accuracy: 92.18%
Validation Batch 700/700, Validation Accuracy: 92.18%
Validation Accuracy for Epoch 17: 92.18%

--- Epoch 18/50 ---
Batch 5/2797, Loss: 0.1553, Train Acc: 94.53%
Batch 10/2797, Loss: 0.1495, Train Acc: 94.69%
Batch 15/2797, Loss: 0.1527, Train Acc: 94.53%
Batch 20/2797, Loss: 0.1546, Train Acc: 94.53%
Batch 25/2797, Loss: 0.1441, Train Acc: 94.91%
Batch 30/2797, Loss: 0.1406, Train Acc: 95.08%
Batch 35/2797, Loss: 0.1424, Train Acc: 95.04%
Batch 40/2797, Loss: 0.1429, Train Acc: 94.98%
Batch 45/2797, Loss: 0.1437, Train Acc: 94.98%
Batch 50/2797, Loss: 0.1459, Train Acc: 94.88%
Batch 55/2797, Loss: 0.1468, Train Acc: 94.86%
Batch 60/2797, Loss: 0.1494, Train Acc: 94.74%
Batch 65/2797, Loss: 0.1496, Train Acc: 94.71%
Batch 70/2797, Loss: 0.1482, Train Acc: 94.74%
Batch 75/2797, Loss: 0.1488, Train Acc: 94.67%
Batch 80/2797, Loss: 0.1471, Train Acc: 94.75%
Batch 85/2797, Loss: 0.1463, Train Acc: 94.76%
Batch 90/2797, Loss: 0.1468, Train Acc: 94.66%
Batch 95/2797, Loss: 0.1458, Train Acc: 94.65%
Batch 100/2797, Loss: 0.1469, Train Acc: 94.60%
Batch 105/2797, Loss: 0.1459, Train Acc: 94.64%
Batch 110/2797, Loss: 0.1447, Train Acc: 94.68%
Batch 115/2797, Loss: 0.1447, Train Acc: 94.65%
Batch 120/2797, Loss: 0.1448, Train Acc: 94.65%
Batch 125/2797, Loss: 0.1458, Train Acc: 94.63%
Batch 130/2797, Loss: 0.1453, Train Acc: 94.65%
Batch 135/2797, Loss: 0.1460, Train Acc: 94.62%
Batch 140/2797, Loss: 0.1470, Train Acc: 94.58%
Batch 145/2797, Loss: 0.1460, Train Acc: 94.61%
Batch 150/2797, Loss: 0.1460, Train Acc: 94.61%
Batch 155/2797, Loss: 0.1461, Train Acc: 94.60%
Batch 160/2797, Loss: 0.1446, Train Acc: 94.66%
Batch 165/2797, Loss: 0.1444, Train Acc: 94.64%
Batch 170/2797, Loss: 0.1439, Train Acc: 94.66%
Batch 175/2797, Loss: 0.1439, Train Acc: 94.63%
Batch 180/2797, Loss: 0.1436, Train Acc: 94.64%
Batch 185/2797, Loss: 0.1438, Train Acc: 94.65%
Batch 190/2797, Loss: 0.1436, Train Acc: 94.66%
Batch 195/2797, Loss: 0.1436, Train Acc: 94.67%
Batch 200/2797, Loss: 0.1441, Train Acc: 94.64%
Batch 205/2797, Loss: 0.1444, Train Acc: 94.61%
Batch 210/2797, Loss: 0.1450, Train Acc: 94.58%
Batch 215/2797, Loss: 0.1451, Train Acc: 94.56%
Batch 220/2797, Loss: 0.1451, Train Acc: 94.56%
Batch 225/2797, Loss: 0.1451, Train Acc: 94.57%
Batch 230/2797, Loss: 0.1447, Train Acc: 94.60%
Batch 235/2797, Loss: 0.1454, Train Acc: 94.57%
Batch 240/2797, Loss: 0.1453, Train Acc: 94.58%
Batch 245/2797, Loss: 0.1450, Train Acc: 94.60%
Batch 250/2797, Loss: 0.1455, Train Acc: 94.60%
Batch 255/2797, Loss: 0.1462, Train Acc: 94.54%
Batch 260/2797, Loss: 0.1471, Train Acc: 94.50%
Batch 265/2797, Loss: 0.1469, Train Acc: 94.51%
Batch 270/2797, Loss: 0.1463, Train Acc: 94.52%
Batch 275/2797, Loss: 0.1459, Train Acc: 94.55%
Batch 280/2797, Loss: 0.1459, Train Acc: 94.54%
Batch 285/2797, Loss: 0.1456, Train Acc: 94.56%
Batch 290/2797, Loss: 0.1455, Train Acc: 94.58%
Batch 295/2797, Loss: 0.1452, Train Acc: 94.60%
Batch 300/2797, Loss: 0.1455, Train Acc: 94.58%
Batch 305/2797, Loss: 0.1456, Train Acc: 94.57%
Batch 310/2797, Loss: 0.1460, Train Acc: 94.53%
Batch 315/2797, Loss: 0.1460, Train Acc: 94.52%
Batch 320/2797, Loss: 0.1463, Train Acc: 94.51%
Batch 325/2797, Loss: 0.1465, Train Acc: 94.50%
Batch 330/2797, Loss: 0.1468, Train Acc: 94.49%
Batch 335/2797, Loss: 0.1471, Train Acc: 94.47%
Batch 340/2797, Loss: 0.1465, Train Acc: 94.50%
Batch 345/2797, Loss: 0.1467, Train Acc: 94.49%
Batch 350/2797, Loss: 0.1468, Train Acc: 94.49%
Batch 355/2797, Loss: 0.1467, Train Acc: 94.49%
Batch 360/2797, Loss: 0.1465, Train Acc: 94.50%
Batch 365/2797, Loss: 0.1463, Train Acc: 94.50%
Batch 370/2797, Loss: 0.1462, Train Acc: 94.51%
Batch 375/2797, Loss: 0.1465, Train Acc: 94.50%
Batch 380/2797, Loss: 0.1465, Train Acc: 94.50%
Batch 385/2797, Loss: 0.1466, Train Acc: 94.50%
Batch 390/2797, Loss: 0.1465, Train Acc: 94.50%
Batch 395/2797, Loss: 0.1465, Train Acc: 94.49%
Batch 400/2797, Loss: 0.1465, Train Acc: 94.49%
Batch 405/2797, Loss: 0.1467, Train Acc: 94.49%
Batch 410/2797, Loss: 0.1468, Train Acc: 94.49%
Batch 415/2797, Loss: 0.1474, Train Acc: 94.48%
